"","year","fips","leaid","enr_lep","enr_all","psenr_lep","psenr_all","ratio_lep"
"12605",2017,"Oklahoma","4018990",245,1110,4,69,0.220720720720721
"12606",2017,"Oklahoma","4019080",0,1429,-4,92,0
"12607",2017,"Oklahoma","4019200",118,652,5,77,0.180981595092025
"12608",2017,"Oklahoma","4019260",1,277,-1,19,0.0036101083032491
"12609",2017,"Oklahoma","4019290",0,332,-2,26,0
"12610",2017,"Oklahoma","4019380",0,315,-2,25,0
"12611",2017,"Oklahoma","4019410",0,239,-2,17,0
"12612",2017,"Oklahoma","4019440",116,2995,-12,160,0.0387312186978297
"12613",2017,"Oklahoma","4019500",0,351,0,40,0
"12614",2017,"Oklahoma","4019560",59,1780,-2,78,0.0331460674157303
"12615",2017,"Oklahoma","4019620",1,272,-2,22,0.00367647058823529
"12616",2017,"Oklahoma","4019680",0,847,-4,50,0
"12617",2017,"Oklahoma","4019800",29,807,2,67,0.0359355638166047
"12618",2017,"Oklahoma","4019860",140,2183,-10,99,0.0641319285387082
"12619",2017,"Oklahoma","4019890",3,208,1,21,0.0144230769230769
"12620",2017,"Oklahoma","4019950",494,14379,3,736,0.0343556575561583
"12621",2017,"Oklahoma","4019980",0,222,-2,37,0
"12622",2017,"Oklahoma","4020040",0,171,-2,9,0
"12623",2017,"Oklahoma","4020080",11,876,-2,37,0.0125570776255708
"12624",2017,"Oklahoma","4020100",11,610,-4,22,0.0180327868852459
"12625",2017,"Oklahoma","4020160",4,369,1,82,0.010840108401084
"12626",2017,"Oklahoma","4020190",0,106,0,8,0
"12627",2017,"Oklahoma","4020250",823,24682,-26,954,0.0333441374280852
"12628",2017,"Oklahoma","4020280",3,540,-2,41,0.00555555555555556
"12629",2017,"Oklahoma","4020310",0,1026,-4,54,0
"12630",2017,"Oklahoma","4020340",0,619,-4,37,0
"12631",2017,"Oklahoma","4020430",0,238,0,35,0
"12632",2017,"Oklahoma","4020460",0,289,-2,16,0
"12633",2017,"Oklahoma","4020550",0,609,-2,37,0
"12634",2017,"Oklahoma","4020640",0,195,-2,12,0
"12635",2017,"Oklahoma","4020880",68,1422,6,87,0.0478199718706048
"12636",2017,"Oklahoma","4020910",0,240,-2,11,0
"12637",2017,"Oklahoma","4020970",189,5859,-20,376,0.032258064516129
"12638",2017,"Oklahoma","4021000",545,11818,6,508,0.0461160940937553
"12639",2017,"Oklahoma","4021030",6,269,-1,17,0.0223048327137546
"12640",2017,"Oklahoma","4021120",0,41,0,8,0
"12641",2017,"Oklahoma","4021180",5,520,-4,28,0.00961538461538462
"12642",2017,"Oklahoma","4021360",0,309,-2,16,0
"12643",2017,"Oklahoma","4021510",51,2210,-5,160,0.0230769230769231
"12644",2017,"Oklahoma","4021540",1,834,-4,38,0.00119904076738609
"12645",2017,"Oklahoma","4021600",1,538,-3,26,0.00185873605947955
"12646",2017,"Oklahoma","4021630",14,2863,-6,128,0.00488997555012225
"12647",2017,"Oklahoma","4021720",974,15892,86,850,0.0612886987163353
"12648",2017,"Oklahoma","4021780",7,1163,-4,51,0.0060189165950129
"12649",2017,"Oklahoma","4021840",20,618,4,61,0.0323624595469256
"12650",2017,"Oklahoma","4021870",12,73,0,8,0.164383561643836
"12651",2017,"Oklahoma","4021900",0,146,0,15,0
"12652",2017,"Oklahoma","4021930",6,860,-4,57,0.00697674418604651
"12653",2017,"Oklahoma","4022160",0,172,0,20,0
"12654",2017,"Oklahoma","4022350",25,673,0,38,0.037147102526003
"12655",2017,"Oklahoma","4022410",0,223,-2,7,0
"12656",2017,"Oklahoma","4022560",0,272,-2,14,0
"12657",2017,"Oklahoma","4022590",5,362,-4,13,0.0138121546961326
"12658",2017,"Oklahoma","4022620",0,376,-2,18,0
"12659",2017,"Oklahoma","4022650",11,337,-4,20,0.0326409495548961
"12660",2017,"Oklahoma","4022770",13805,38708,801,2810,0.356644621266922
"12661",2017,"Oklahoma","4022800",1,1371,-4,64,0.000729394602479942
"12662",2017,"Oklahoma","4022830",0,746,-2,20,0
"12663",2017,"Oklahoma","4022860",0,349,-2,14,0
"12664",2017,"Oklahoma","4022950",10,238,-2,17,0.0420168067226891
"12665",2017,"Oklahoma","4023040",47,1738,2,212,0.0270425776754891
"12666",2017,"Oklahoma","4023070",36,59,6,6,0.610169491525424
"12667",2017,"Oklahoma","4023190",0,126,0,22,0
"12668",2017,"Oklahoma","4023220",0,170,0,22,0
"12669",2017,"Oklahoma","4023280",296,9731,5,326,0.0304182509505703
"12670",2017,"Oklahoma","4023340",0,253,-2,10,0
"12671",2017,"Oklahoma","4023370",6,727,-4,41,0.00825309491059147
"12672",2017,"Oklahoma","4023400",0,115,-2,1,0
"12673",2017,"Oklahoma","4023430",0,245,-2,8,0
"12674",2017,"Oklahoma","4023550",106,1381,3,81,0.0767559739319334
"12675",2017,"Oklahoma","4023580",3,737,-6,21,0.00407055630936228
"12676",2017,"Oklahoma","4023610",0,694,-4,41,0
"12677",2017,"Oklahoma","4023700",0,89,0,12,0
"12678",2017,"Oklahoma","4023730",0,232,0,20,0
"12679",2017,"Oklahoma","4023800",7,1541,-5,100,0.0045425048669695
"12680",2017,"Oklahoma","4023850",1,1108,-4,78,0.000902527075812274
"12681",2017,"Oklahoma","4023970",89,4084,-3,244,0.0217923604309501
"12682",2017,"Oklahoma","4024150",12,413,0,51,0.0290556900726392
"12683",2017,"Oklahoma","4024180",0,125,-2,4,0
"12684",2017,"Oklahoma","4024240",59,1525,-3,75,0.0386885245901639
"12685",2017,"Oklahoma","4024330",0,233,0,35,0
"12686",2017,"Oklahoma","4024510",26,535,-3,20,0.0485981308411215
"12687",2017,"Oklahoma","4024630",2,869,-4,58,0.00230149597238205
"12688",2017,"Oklahoma","4024690",181,4927,-20,267,0.0367363507205196
"12689",2017,"Oklahoma","4024720",0,316,-6,-6,0
"12690",2017,"Oklahoma","4024840",0,504,-2,23,0
"12691",2017,"Oklahoma","4024870",214,2469,5,130,0.0866747671121912
"12692",2017,"Oklahoma","4024930",0,1038,-4,52,0
"12693",2017,"Oklahoma","4025050",0,557,-2,39,0
"12694",2017,"Oklahoma","4025080",0,289,0,34,0
"12695",2017,"Oklahoma","4025170",0,330,-2,17,0
"12696",2017,"Oklahoma","4025200",52,2739,-5,176,0.0189850310332238
"12697",2017,"Oklahoma","4025230",154,1402,4,76,0.109843081312411
"12698",2017,"Oklahoma","4025290",2653,19515,125,1145,0.135946707660774
"12699",2017,"Oklahoma","4025320",0,618,-4,20,0
"12700",2017,"Oklahoma","4025410",0,441,-2,32,0
"12701",2017,"Oklahoma","4025470",26,824,-1,55,0.0315533980582524
"12702",2017,"Oklahoma","4025500",1,512,-4,19,0.001953125
"12703",2017,"Oklahoma","4025530",0,79,-2,-2,0
"12704",2017,"Oklahoma","4025590",0,300,-2,15,0
"12705",2017,"Oklahoma","4025800",0,131,-2,11,0
"12706",2017,"Oklahoma","4025860",8,404,-4,22,0.0198019801980198
"12707",2017,"Oklahoma","4025920",76,385,6,20,0.197402597402597
"12708",2017,"Oklahoma","4025950",0,477,-2,18,0
"12709",2017,"Oklahoma","4026010",7,177,0,15,0.0395480225988701
"12710",2017,"Oklahoma","4026100",7,337,0,41,0.0207715133531157
"12711",2017,"Oklahoma","4026250",62,187,5,26,0.331550802139037
"12712",2017,"Oklahoma","4026280",0,317,-2,21,0
"12713",2017,"Oklahoma","4026310",0,948,-4,50,0
"12714",2017,"Oklahoma","4026550",0,544,-4,25,0
"12715",2017,"Oklahoma","4026580",0,86,0,16,0
"12716",2017,"Oklahoma","4026610",0,245,-2,23,0
"12717",2017,"Oklahoma","4026730",0,808,-4,33,0
"12718",2017,"Oklahoma","4026790",89,2145,-5,20,0.0414918414918415
"12719",2017,"Oklahoma","4026880",52,5124,-12,221,0.0101483216237315
"12720",2017,"Oklahoma","4026910",150,3820,0,158,0.0392670157068063
"12721",2017,"Oklahoma","4026940",0,195,-2,19,0
"12722",2017,"Oklahoma","4027000",0,398,-2,17,0
"12723",2017,"Oklahoma","4027060",2,734,-4,43,0.00272479564032698
"12724",2017,"Oklahoma","4027090",0,153,-2,11,0
"12725",2017,"Oklahoma","4027240",3,452,-4,29,0.00663716814159292
"12726",2017,"Oklahoma","4027300",11,1644,-5,104,0.00669099756690998
"12727",2017,"Oklahoma","4027330",22,318,-1,18,0.0691823899371069
"12728",2017,"Oklahoma","4027390",10,1348,-4,78,0.00741839762611276
"12729",2017,"Oklahoma","4027420",0,161,0,19,0
"12730",2017,"Oklahoma","4027450",0,165,0,13,0
"12731",2017,"Oklahoma","4027540",16,375,0,25,0.0426666666666667
"12732",2017,"Oklahoma","4027570",103,4002,-7,210,0.0257371314342829
"12733",2017,"Oklahoma","4027630",0,247,-4,3,0
"12734",2017,"Oklahoma","4027640",8,914,-4,55,0.0087527352297593
"12735",2017,"Oklahoma","4027750",19,2534,-8,79,0.00749802683504341
"12736",2017,"Oklahoma","4027840",0,298,-4,11,0
"12737",2017,"Oklahoma","4027930",1,452,-4,35,0.00221238938053097
"12738",2017,"Oklahoma","4027960",0,372,-2,18,0
"12739",2017,"Oklahoma","4027990",0,406,0,39,0
"12740",2017,"Oklahoma","4028170",27,1151,-2,58,0.0234578627280626
"12741",2017,"Oklahoma","4028200",11,1065,-4,55,0.0103286384976526
"12742",2017,"Oklahoma","4028350",0,240,-2,20,0
"12743",2017,"Oklahoma","4028590",10,393,-1,20,0.0254452926208651
"12744",2017,"Oklahoma","4028620",0,102,0,10,0
"12745",2017,"Oklahoma","4028650",3,1337,-4,69,0.00224382946896036
"12746",2017,"Oklahoma","4028680",375,6333,12,486,0.0592136428233065
"12747",2017,"Oklahoma","4028710",135,1277,8,40,0.105716523101018
"12748",2017,"Oklahoma","4028800",3,464,-4,8,0.00646551724137931
"12749",2017,"Oklahoma","4028920",1,43,0,6,0.0232558139534884
"12750",2017,"Oklahoma","4028980",0,642,-4,39,0
"12751",2017,"Oklahoma","4029010",0,225,-2,19,0
"12752",2017,"Oklahoma","4029040",0,425,-2,19,0
"12753",2017,"Oklahoma","4029070",0,790,-4,71,0
"12754",2017,"Oklahoma","4029100",0,286,-2,16,0
"12755",2017,"Oklahoma","4029160",39,1514,-5,119,0.0257595772787318
"12756",2017,"Oklahoma","4029310",2,129,-2,9,0.0155038759689922
"12757",2017,"Oklahoma","4029340",0,142,0,49,0
"12758",2017,"Oklahoma","4029380",367,3573,8,194,0.102714805485586
"12759",2017,"Oklahoma","4029400",10,578,-4,21,0.0173010380622837
"12760",2017,"Oklahoma","4029430",1,105,-2,10,0.00952380952380952
"12761",2017,"Oklahoma","4029520",0,144,0,16,0
"12762",2017,"Oklahoma","4029610",10,2163,-8,103,0.00462320850670365
"12763",2017,"Oklahoma","4029640",0,189,-2,11,0
"12764",2017,"Oklahoma","4029670",43,301,1,29,0.142857142857143
"12765",2017,"Oklahoma","4029760",0,46,0,10,0
"12766",2017,"Oklahoma","4029820",55,307,-4,-4,0.179153094462541
"12767",2017,"Oklahoma","4029850",5,328,-4,9,0.0152439024390244
"12768",2017,"Oklahoma","4029886",0,237,-2,12,0
"12769",2017,"Oklahoma","4030030",21,285,-1,12,0.0736842105263158
"12770",2017,"Oklahoma","4030060",0,919,-4,47,0
"12771",2017,"Oklahoma","4030120",14,783,-3,65,0.0178799489144317
"12772",2017,"Oklahoma","4030197",9,515,-2,31,0.0174757281553398
"12773",2017,"Oklahoma","4030240",7610,36171,558,1891,0.210389538580631
"12774",2017,"Oklahoma","4030270",0,251,-2,9,0
"12775",2017,"Oklahoma","4030290",0,107,0,9,0
"12776",2017,"Oklahoma","4030300",7,327,-2,29,0.0214067278287462
"12777",2017,"Oklahoma","4030330",86,435,0,22,0.197701149425287
"12778",2017,"Oklahoma","4030360",0,443,-2,19,0
"12779",2017,"Oklahoma","4030390",0,80,0,8,0
"12780",2017,"Oklahoma","4030420",44,1948,-3,111,0.0225872689938398
"12781",2017,"Oklahoma","4030450",0,342,0,39,0
"12782",2017,"Oklahoma","4030480",34,232,-1,8,0.146551724137931
"12783",2017,"Oklahoma","4030600",3497,15768,154,777,0.22177828513445
"12784",2017,"Oklahoma","4030630",0,320,-2,18,0
"12785",2017,"Oklahoma","4030870",2,871,-4,61,0.00229621125143513
"12786",2017,"Oklahoma","4030960",14,584,0,38,0.023972602739726
"12787",2017,"Oklahoma","4030990",1,314,-2,23,0.00318471337579618
"12788",2017,"Oklahoma","4031020",4,448,-4,15,0.00892857142857143
"12789",2017,"Oklahoma","4031080",0,271,-2,15,0
"12790",2017,"Oklahoma","4031110",14,1332,-6,69,0.0105105105105105
"12791",2017,"Oklahoma","4031140",0,947,-4,67,0
"12792",2017,"Oklahoma","4031170",8,331,-1,23,0.0241691842900302
"12793",2017,"Oklahoma","4031290",0,1428,-4,57,0
"12794",2017,"Oklahoma","4031350",8,2379,-8,131,0.00336275746111812
"12795",2017,"Oklahoma","4031380",0,100,0,21,0
"12796",2017,"Oklahoma","4031470",2,635,-4,33,0.0031496062992126
"12797",2017,"Oklahoma","4031500",2,152,-2,8,0.0131578947368421
"12798",2017,"Oklahoma","4031590",7,253,-2,19,0.0276679841897233
"12799",2017,"Oklahoma","4031650",0,815,-2,61,0
"12800",2017,"Oklahoma","4031710",23,1056,-4,47,0.021780303030303
"12801",2017,"Oklahoma","4031770",41,756,-3,36,0.0542328042328042
"12802",2017,"Oklahoma","4031860",16,281,-2,17,0.0569395017793594
"12803",2017,"Oklahoma","4031950",0,551,-2,19,0
"12804",2017,"Oklahoma","4031980",0,431,-4,43,0
"12805",2017,"Oklahoma","4032010",13,514,-3,26,0.0252918287937743
"12806",2017,"Oklahoma","4032040",0,236,-2,19,0
"12807",2017,"Oklahoma","4032070",146,2267,12,148,0.0644022937803264
"12808",2017,"Oklahoma","4032130",2,280,-2,14,0.00714285714285714
"12809",2017,"Oklahoma","4032190",9,327,-1,20,0.0275229357798165
"12810",2017,"Oklahoma","4032220",0,426,-4,24,0
"12811",2017,"Oklahoma","4032280",2,591,-4,32,0.00338409475465313
"12812",2017,"Oklahoma","4032370",863,3507,84,232,0.246079270031366
"12813",2017,"Oklahoma","4032400",41,1131,-3,57,0.0362511052166225
"12814",2017,"Oklahoma","4032430",0,434,-2,23,0
"12815",2017,"Oklahoma","4032460",212,667,-4,37,0.31784107946027
"12816",2017,"Oklahoma","4032610",0,45,0,3,0
"12817",2017,"Oklahoma","4032640",0,103,0,9,0
"12818",2017,"Oklahoma","4032670",70,393,10,41,0.178117048346056
"12819",2017,"Oklahoma","4032700",0,162,0,44,0
"12820",2017,"Oklahoma","4032730",0,228,-2,14,0
"12821",2017,"Oklahoma","4032760",0,91,0,8,0
"12822",2017,"Oklahoma","4032790",8,868,-4,71,0.00921658986175115
"12823",2017,"Oklahoma","4032880",0,233,-2,11,0
"12824",2017,"Oklahoma","4032940",0,402,-2,15,0
"12825",2017,"Oklahoma","4032970",0,478,-2,25,0
"12826",2017,"Oklahoma","4033090",29,493,1,38,0.0588235294117647
"12827",2017,"Oklahoma","4033180",283,2832,32,217,0.0999293785310734
"12828",2017,"Oklahoma","4033210",0,476,-4,25,0
"12829",2017,"Oklahoma","4033240",1,795,-4,49,0.00125786163522013
"12830",2017,"Oklahoma","4033300",6,688,-4,38,0.00872093023255814
"12831",2017,"Oklahoma","4033330",0,107,-2,3,0
"12832",2017,"Oklahoma","4033360",4,408,-4,21,0.00980392156862745
"12833",2017,"Oklahoma","4033390",24,86,1,7,0.27906976744186
"12834",2017,"Oklahoma","4033480",412,8779,29,420,0.0469301742795307
"12835",2017,"Oklahoma","4033540",0,303,0,31,0
"12836",2017,"Oklahoma","4033600",37,344,1,48,0.107558139534884
"12837",2017,"Oklahoma","4033601",0,488,-2,20,0
"12838",2017,"Oklahoma","4033602",4,314,-4,13,0.0127388535031847
"12839",2017,"Oklahoma","4033603",0,339,-2,12,0
"12840",2017,"Oregon","",88,3255,-16,1461,0.0270353302611367
"12841",2017,"Oregon","4100003",0,207,-2,6,0
"12842",2017,"Oregon","4100009",100,1066,-10,-10,0.0938086303939962
"12843",2017,"Oregon","4100014",86,899,-8,-8,0.0956618464961068
"12844",2017,"Oregon","4100015",277,1312,-10,-10,0.211128048780488
"12845",2017,"Oregon","4100016",16,1044,-6,-6,0.0153256704980843
"12846",2017,"Oregon","4100019",20,851,-6,-6,0.0235017626321974
"12847",2017,"Oregon","4100020",84,2263,-10,-10,0.0371188687582855
"12848",2017,"Oregon","4100021",13,243,-4,-4,0.0534979423868313
"12849",2017,"Oregon","4100023",3179,20359,-70,-70,0.156147158504838
"12850",2017,"Oregon","4100040",5,501,-4,-4,0.00998003992015968
"12851",2017,"Oregon","4100043",13,334,-14,-14,0.0389221556886228
"12852",2017,"Oregon","4100047",22,171,-2,-2,0.128654970760234
"12853",2017,"Oregon","4100048",367,2997,-14,-14,0.122455789122456
"12854",2017,"Oregon","4100640",8,586,-2,34,0.0136518771331058
"12855",2017,"Oregon","4100990",0,6,-2,-2,0
"12856",2017,"Oregon","4101020",30,329,-4,-4,0.0911854103343465
"12857",2017,"Oregon","4101120",630,9421,-34,-1,0.066871881965821
"12858",2017,"Oregon","4101200",0,332,0,28,0
"12859",2017,"Oregon","4101230",22,878,-8,-8,0.0250569476082005
"12860",2017,"Oregon","4101350",18,83,-2,-2,0.216867469879518
"12861",2017,"Oregon","4101470",0,155,-2,-2,0
"12862",2017,"Oregon","4101500",1,15,-2,-2,0.0666666666666667
"12863",2017,"Oregon","4101560",34,2723,-12,-12,0.0124862284245318
"12864",2017,"Oregon","4101590",0,6,-2,-2,0
"12865",2017,"Oregon","4101620",103,1923,-8,-8,0.0535621424856994
"12866",2017,"Oregon","4101660",2,575,-6,-6,0.00347826086956522
"12867",2017,"Oregon","4101710",44,3453,-14,0,0.0127425427164784
"12868",2017,"Oregon","4101740",0,37,-2,-2,0
"12869",2017,"Oregon","4101800",4,692,-6,-6,0.00578034682080925
"12870",2017,"Oregon","4101830",0,1137,-6,-6,0
"12871",2017,"Oregon","4101920",5528,43130,-104,-34,0.128170646881521
"12872",2017,"Oregon","4101980",602,17978,-64,-64,0.033485371009011
"12873",2017,"Oregon","4102040",239,5468,-22,-22,0.0437088514996342
"12874",2017,"Oregon","4102160",0,231,-2,-2,0
"12875",2017,"Oregon","4102190",0,34,-2,-2,0
"12876",2017,"Oregon","4102310",31,1544,-6,-6,0.0200777202072539
"12877",2017,"Oregon","4102490",2,863,-8,-8,0.00231749710312862
"12878",2017,"Oregon","4102580",0,236,-2,-2,0
"12879",2017,"Oregon","4102610",0,220,-2,-2,0
"12880",2017,"Oregon","4102640",0,4657,-16,-16,0
"12881",2017,"Oregon","4102780",77,2285,-10,-10,0.0336980306345733
"12882",2017,"Oregon","4102800",1180,6035,-20,-20,0.195526097763049
"12883",2017,"Oregon","4102840",475,3315,-10,-10,0.143288084464555
"12884",2017,"Oregon","4102910",20,644,-4,-4,0.031055900621118
"12885",2017,"Oregon","4102940",170,4778,-20,-20,0.0355797404771871
"12886",2017,"Oregon","4103260",4,732,-4,-4,0.00546448087431694
"12887",2017,"Oregon","4103265",8,936,-6,-6,0.00854700854700855
"12888",2017,"Oregon","4103270",0,604,-6,-6,0
"12889",2017,"Oregon","4103330",0,125,-4,-4,0
"12890",2017,"Oregon","4103390",24,1120,-6,36,0.0214285714285714
"12891",2017,"Oregon","4103420",29,1260,-2,-2,0.023015873015873
"12892",2017,"Oregon","4103480",497,6787,-26,-26,0.0732282304405481
"12893",2017,"Oregon","4103540",0,272,-2,-2,0
"12894",2017,"Oregon","4103600",2,88,-2,-2,0.0227272727272727
"12895",2017,"Oregon","4103630",0,54,-2,-2,0
"12896",2017,"Oregon","4103660",38,3244,-16,-16,0.0117139334155364
"12897",2017,"Oregon","4103690",37,1233,-6,-6,0.0300081103000811
"12898",2017,"Oregon","4103720",169,2921,-16,-16,0.0578568983224923
"12899",2017,"Oregon","4103780",2,231,-4,-4,0.00865800865800866
"12900",2017,"Oregon","4103840",60,669,-6,-6,0.0896860986547085
"12901",2017,"Oregon","4103860",46,3114,-14,-14,0.014771997430957
"12902",2017,"Oregon","4103940",2298,10575,-22,172,0.217304964539007
"12903",2017,"Oregon","4103960",2,192,-2,-2,0.0104166666666667
"12904",2017,"Oregon","4103990",127,997,-6,-6,0.127382146439318
"12905",2017,"Oregon","4104020",0,57,0,10,0
"12906",2017,"Oregon","4104170",0,8,-2,-2,0
"12907",2017,"Oregon","4104290",0,3,-2,-2,0
"12908",2017,"Oregon","4104350",2,314,-4,-4,0.00636942675159236
"12909",2017,"Oregon","4104380",0,8,-2,-2,0
"12910",2017,"Oregon","4104410",0,318,0,30,0
"12911",2017,"Oregon","4104500",522,4596,-20,-20,0.113577023498695
"12912",2017,"Oregon","4104530",0,295,-2,-2,0
"12913",2017,"Oregon","4104590",0,419,-2,27,0
"12914",2017,"Oregon","4104620",0,273,0,14,0
"12915",2017,"Oregon","4104700",289,3392,-12,-12,0.0852004716981132
"12916",2017,"Oregon","4104740",501,17105,-76,-76,0.0292896813797135
"12917",2017,"Oregon","4104950",18,1457,-10,-10,0.0123541523678792
"12918",2017,"Oregon","4105020",1,14,-2,-2,0.0714285714285714
"12919",2017,"Oregon","4105080",0,404,-4,-4,0
"12920",2017,"Oregon","4105100",28,1345,-6,-6,0.020817843866171
"12921",2017,"Oregon","4105160",971,6135,14,37,0.158272208638957
"12922",2017,"Oregon","4105250",0,618,-2,-2,0
"12923",2017,"Oregon","4105310",0,399,-4,-4,0
"12924",2017,"Oregon","4105430",12,556,-4,-4,0.0215827338129496
"12925",2017,"Oregon","4105610",63,2045,-8,-8,0.0308068459657702
"12926",2017,"Oregon","4105670",2,748,-6,-6,0.00267379679144385
"12927",2017,"Oregon","4105760",5,475,-4,-4,0.0105263157894737
"12928",2017,"Oregon","4105910",101,6131,-18,-18,0.0164736584570217
"12929",2017,"Oregon","4106000",1299,11798,-42,-42,0.110103407357179
"12930",2017,"Oregon","4106120",6,114,-2,-2,0.0526315789473684
"12931",2017,"Oregon","4106270",0,184,-2,-2,0
"12932",2017,"Oregon","4106300",832,5688,-16,-16,0.146272855133615
"12933",2017,"Oregon","4106510",763,4075,-16,-16,0.187239263803681
"12934",2017,"Oregon","4106600",0,95,-2,-2,0
"12935",2017,"Oregon","4106630",0,309,-2,-2,0
"12936",2017,"Oregon","4106710",91,856,-6,-6,0.106308411214953
"12937",2017,"Oregon","4106740",723,2976,-16,-16,0.242943548387097
"12938",2017,"Oregon","4106750",0,166,-2,-2,0
"12939",2017,"Oregon","4106780",2,614,-6,-6,0.00325732899022801
"12940",2017,"Oregon","4106820",0,61,-6,-6,0
"12941",2017,"Oregon","4106870",2,258,-4,-4,0.00775193798449612
"12942",2017,"Oregon","4106900",51,4934,-30,-30,0.0103364410214836
"12943",2017,"Oregon","4106930",50,1680,-8,-8,0.0297619047619048
"12944",2017,"Oregon","4106960",0,3,-2,-2,0
"12945",2017,"Oregon","4107020",279,6463,-44,-44,0.043168807055547
"12946",2017,"Oregon","4107080",114,3002,-16,-16,0.0379746835443038
"12947",2017,"Oregon","4107200",100,2523,-10,-10,0.0396353547364249
"12948",2017,"Oregon","4107230",132,7006,-20,-20,0.0188409934341993
"12949",2017,"Oregon","4107280",31,771,-8,-8,0.0402075226977951
"12950",2017,"Oregon","4107380",69,4264,-18,-18,0.0161819887429644
"12951",2017,"Oregon","4107500",352,5515,-36,-36,0.0638259292837715
"12952",2017,"Oregon","4107530",0,32,-2,-2,0
"12953",2017,"Oregon","4107590",4,933,-8,-8,0.00428724544480171
"12954",2017,"Oregon","4107710",0,168,-4,-4,0
